Id,Observateur,Pays,Massif,Sommet/secteur,itinéraire,Orientation,Date,Heure,Description,Decl a distance,Distance décl,Caractéristique,Dénivelé,Origine principale,Origine secondaire,Alti départ,Commentaire zone départ,Epaisseur rupture,Epaisseur max rupture,Longueur rupture,Ecoulement principal,Commentaire type écoulement,Alti arrivée,Commentaire zone arrivée,Qualite neige,Commentaire qualité neige,Commentaire qualité transportée,Risque MF,latitude,longitude
1523383750336,christophe008,France,Belledonne,Puy Gris,refuge Antoine Cros,W,07/04/2018,13:30,"le pertuis en dessous du refuge est très dangereux le départ de l'avalanche s'est fait dans les barres rocheuses au dessus du chemin balisé dans le passage. Dès le déclenchement j'ai réussi a sortir du couloir mais je me suis fais attrapé par je pense la périphérie de la coulée. Je suis resté en surface sauf vers la fin du mouvement. A l’arrêt de la coulée je n'avais finalement que la jambe coincée car mon ski était accroché par la sangle qui n'a pas cassée. C'est Philippe qui m'a aidé à me dégagé. pas de bobo, la fixation cassée mais on est rentré à ski. Les skieurs qui passaient après l'avalanche prenaient bien leur temps et s'attendaient sur la zone, c'est un comportement peu adapté.",true,0,,0,Skieur rando.  descente,,1600,,0,0,0,,,1500,,,,,3 - MARQUE,45.3187195954062,6.13343954086304
1523446060492,Christian Tracol,France,Lauzière,Petit Arc,,S,07/04/2018,,"coulée de redoux à 10 h, départ naturel sous une corniche, 
trajectoire coupant la trace vers les Petit et Grand arc, et faisant accélérer un skieur surpris.

",false,0,,0,Réchauffement,,2000,,0,0,0,,,1900,,,,,Inconnu,45.5570027746134,6.35814428329468
1523049134141,Duclos Alain,France,Haute Tarentaise,Tignes - Davie,Davie,SW,06/04/2018,18:15,Déclenchements préventifs positifs pour la sécurisation de la route d'accès à Tignes de Val d'Isère. Département de la Savoie. - Enjeux : RD 902 (Zone de départ),true,0,,0,Grenadage hélico,Réchauffement,2700,,0,0,0,Dense,,2300,,Humide,,,3 - MARQUE,45.513854,6.945367
1523208483988,Métivier Julien,France,Haute Maurienne,Pointe du Grand Vallon,Le cuchet,SE,06/04/2018,15:50,"Plaque de fond partie naturellement.
L'avalanche a été précédée d'une coulée de surface 1 minute avant le gros départ.
Le dépôt est venu s’arrêter contre un chalet d'alpage...",false,0,Plaque de fond,0,,,2400,,0,0,0,,,2070,,,,,3 - MARQUE,45.3029954796549,6.87031745910645
1522951071029,Recordon Yves,France,Haute Tarentaise,Les Arcs - Falaise,Falaise,N,05/04/2018,05:30,Déclenchement préventif positif pour la sécurisation de l'accès routier à Arcs 1900 et Arcs 2000. - Enjeux : RD 119 (Atteint),false,0,,0,GAZEX,Neige,0,,0,0,0,Dense,,1980,,Humide,,,Inconnu,45.577829724384,6.83091957491432
1523444914624,Philippe Aigroz,Suisse,Alpes Vaudoises,Gros Van,Domaine skiable des Mosses,S,04/04/2018,,"Dans la nuit du mercredi 4 avril une avalanche de taille moyenne a touché une installation du domaine skiable des Mosses.
Dégâts sur une installation de téléskis
Pluie durant la nuit jusqu'à 1800m environ

Ces pentes sont connues pour des départs spontanés.
",false,0,,0,,,1900,,180,0,180,,,0,Longueur de l'avalanche: 300m environ,,,,2 - LIMITE,46.39666,7.07233
1522861656275,Coubat Grégory,France,Haute Maurienne,,Couloir des Perdrix,S,04/04/2018,,"Plaque de fond partie spontanément dans la nuit.
Observation à 7h00 ce matin. - Enjeux : RD 215 (Approché)",false,0,Plaque de fond,0,,,2150,,0,0,0,,,1400,,,,,3 - MARQUE,45.232218,6.713982
1522832519663,Fred Lahaye-Goffart,France,Haute Maurienne,Bessans,"couloir du Pic de Tierce,couloir de gauche (à Gauche de la goulotte Grassi)",NW,04/04/2018,08:30,"Effondrement d'un bec rocheux de +/- 300 m3,entraînant les faces enneigées situées dessous.
Gros dépôt dans le pied du cône de déjection classique de ce couloir connu.
Beaucoup de mélèzes arrachés avec la coulée.
Énorme aérosol noir de poussière de roche.
 ",false,0,,0,Autres,,2750,,0,0,0,,,1780,,,,,3 - MARQUE,45.312080385746,7.01116561889649
1522861882367,Coubat Grégory,France,Haute Maurienne,Pointe de Claret,,SE,04/04/2018,16:00,"Une des nombreuses plaques de fond partie dans la journée dans ce secteur.
Celle ci a glissé à un moment où il y avait de la lumière !",false,0,Plaque de fond,0,Réchauffement,,2350,,0,0,0,Dense,,1950,,Humide,,,3 - MARQUE,45.3319420096331,6.98189336217904
1522774906866,Eric Charamel,France,Haute Tarentaise,Bellevarde,,E,03/04/2018,16:30,"Belle plaque de fond partie spontanément en fin d'après midi.
 <a href=""https://youtu.be/hXUfOZ2qKyc"">Voir la vidéo</a>",false,0,Plaque de fond,0,,,2100,,0,0,0,Dense,,1880,,,,,4 - FORT,45.440572,6.970057
1522689048691,Marc-Henri Girollet,France,Maurienne,plan de l'Oulla,plan de l'Oullaz - Crête de Coin Cavour,N,02/04/2018,17:30:00,"2 avalanches de fond dans le même secteur : Plan de l'Oullaz et Crête de Coin Cavour
Départ naturel",false,0,,0,Inconnue,,2000,,0,0,0,,,1600,,,,,3 - MARQUE,45.2396125873289,6.23504273705114
1522688286635,PGHM Chamonix,France,Aiguilles Rouges,Alphonse-Favre,couloir sud de la pointe Favre permettant l’accès au glacier du mort en venant de la traversée Crochues-Bérard ,S,02/04/2018,11:00,"Une série de cassures parcourt en largeur les pentes du cirque de sortie du couloir, un peu sous la crête, vers 2700m. L'avalanche a couru jusqu'au fond du vallon vers 2100m mais les victimes se sont arrêtées au replat à mi parcours aux alentours de la trace reliant le col des Crochues à celui de Bérard,entre 2350m et 2450m environ.
9 emportés dont 5 blessés et un décédé. Pas d'ensevelissement.

",false,0,,0,,,0, 80 à 200m de large,0,0,0,,300m de long ,0,,Humide,,,3 - MARQUE,45.9887454634284,6.86266908685687
1522701771207,Pivier claude,France,Beaufortain,Quermoz,,NE,02/04/2018,11:45:00,"Coulée déclenchée au passage du premier skieur, d'une épaisseur d'environ 15cm,sur 30 m de largeur et 200 m de Long. Le skieur est resté en surface sur toute la longueur de la coulée. Pente 35°/40°",false,0,,0,Skieur rando.  descente,,2300,,0,0,0,Dense,,2100,,,,,3 - MARQUE,45.5619404427299,6.56270135177908
1522614705844,Duclos Alain,France,Haute Maurienne,Bonneval sur Arc,Pointe d'Andagne,NW,01/04/2018,15:45,"Neige excellente mais méfiance quand même. Ça bouge au passage de la combe plus raide. Filer droit ; c'est passé !
Un peu de chance et, surtout, l'échappatoire bien en tête...",false,0,Plaque friable,0,Skieur hors piste,Neige,2850,,30,0,30,Dense,,2780,,Sèche poudreuse,"Glissement sur couche fragile temporaire, très bien marquée au ""test de compression""",,3 - MARQUE,45.347145,7.054216
1522614420664,Nicolas Bouin,France,Aravis,Tête de l'Aulp,Observée depuis la Riondaz,W,01/04/2018,14:00:00,"Grosse plaque de fond partie probablement en début d'après-midi ce dimanche 1er avril, en face W sous la Tête de l'Aulp. Gros dépôt qui coupe l'itinéraire de montée à la Mandallaz.",false,0,Plaque de fond,0,Réchauffement,,2050,,0,0,0,Dense,,1650,,,,,3 - MARQUE,45.8216529635823,6.4276574470778
1522693560771,Presse Dauphiné Libéré,France,Aravis,Le Grand Bornand,Chinaillon - Stade de slalom ,W,01/04/2018,17:30,"""Une avalanche de fin de journée s'est produite à 17 h 30 sur le stade de slalom dans le secteur du Chinailllon, dans la station du Grand Bornand. Heureusement, les pistes étaient fermées.""
<a href=""http://www.ledauphine.com/haute-savoie/2018/04/01/le-grand-bornand-le-stade-de-slalom-enseveli-sous-une-avalanche"">la vidéo ici</a>",false,0,Plaque de fond,0,Réchauffement,,1650,,0,0,0,Dense,,0,,Humide,,,3 - MARQUE,45.965322,6.466489
1522755590374,christian le dizes,France,Ecrins,Col de la Coupa,Arête de la Grande Autane,NE,01/04/2018,12:00,"Rupture de la plaque par moi-même au premier virage, 6ème et dernier du groupe. Les cinq premiers skieurs étant passés un par un sans effet. Résultat entorse du genou, non enseveli après avoir échappé à l'avalanche en sautant sur le bord gauche hors du flux (on voit les traces sur la photos) descente à skis après avoir récupéré les skis dans le dépôt.
Plaque sur rupture de pente. Indice de risque BERA enter 2 et 3 (limite à) 2000 m)",false,0,,0,Skieur rando.  descente,,2080,,0,0,0,,,1976,,,,,3 - MARQUE,44.6401473924963,6.30497495290566
1523882538755,Presse Le Temps.ch,Suisse,Valais,Fiescheralp,Entre Fiesch et la station de ski de Fiescheralp - vers la zone de «Obers Tälli»,T,31/03/2018,16:45,"""Trois personnes sont décédées dans l'avalanche survenue samedi en fin d'après-midi entre Fiesch (VS) et la station de ski de Fiescheralp. Deux autres randonneurs à ski ont été légèrement blessés.[...]
Le groupe avait quitté samedi matin la «Konkordiahütte» au-dessus du glacier d'Aletsch pour se diriger vers Fiescheralp. Lors de la montée vers la zone de «Obers Tälli», à l'altitude de 2450 mètres, une avalanche s'est déclenchée et a emporté les randonneurs. Un autre groupe qui se trouvait dans le secteur a donné l'alerte.""

Attention localisation incertaine.",false,0,,0,,,0,,0,0,0,,,0,,,,,Inconnu,46.43057,8.10742
1522510384973,Gaëtan DAVID,France,Vanoise,La Femma,Pointe des Broès,NW,31/03/2018,,"""Avalanche survenue ce matin en face du refuge de la Femma sous le glacier des Broès. 
Un snowboarder en raquette la déclenché sans se faire emporter par chance il suivait deux autres personnes à ski.  Alerte par le gardien du refuge de la Femma.",false,0,,0,Raquettiste,,2750,,0,0,0,,,0,,Sèche poudreuse,,,3 - MARQUE,45.3512404790826,6.90859794616699
1522487059325,Franck Goutard,France,Aravis,La Clusaz,Fernuy,NW,31/03/2018,,Encore une plaque de fond volumineuse partie la nuit passée. Secteur inhabituel.,false,0,Plaque de fond,0,,,1638,,150,200,40,Dense,,1474,,,,,3 - MARQUE,45.9012757223142,6.46932143578844
1522524830445,Mitch 74 ,France,Aravis,Mont Charvin,,W,31/03/2018,09:00:00,"Coulée partie sous le sommet, au sol, jusqu’au bas de la combe suspendue. Déclenchement naturel sans aucun doute. Observation depuis le sommet de la montagne de Sulens. ",false,0,Plaque de fond,0,Inconnue,,0,,0,0,0,,,1900,,,,,3 - MARQUE,45.8030986656039,6.41858438717729
1522438631198,Coubat Grégory,France,Valbonnais,Sommet des Clottous,,SW,30/03/2018,,Vaste plaques de fond très probablement partie ce jour. ,false,0,Plaque de fond,0,,,2000,,0,0,0,,,0,,,,,3 - MARQUE,44.9587002986061,5.98815727931056
1522404807062,Gaël joncour,France,Aravis,Pointe Percée,Col des verts,S,30/03/2018,12:00:00,Grosse plaque de fond!,false,0,Plaque de fond,0,Inconnue,,2200,,0,0,0,,,1800,,,,,2 - LIMITE,45.9548095096221,6.5595946486586
1522330128236,Duclos Alain,France,Vanoise,Aussois,Les Balmes,SE,29/03/2018,12:0,"Plaque de neige récente humide déclenchée par passage à ski dans une pente raide. Rupture nette entre le neige récente et la vielle neige, humide elle aussi",false,0,,0,Skieur hors piste,,2420,20350,20,25,20,Dense,,2350,,Humide,,,3 - MARQUE,45.257393,6.742
1522256148991,Coubat Grégory,France,Vanoise,Aussois,Balmes,SE,28/03/2018,16:00,"Une des grosses plaques de fond observées ce jour en Savoie.
L'impression d'une recrudescence du phénomène, qui devrait se poursuivre.",false,0,Plaque de fond,0,Réchauffement,,2205,,150,170,160,Dense,,1910,,Humide,,,3 - MARQUE,45.254168,6.744168
1522258537063,Coubat Grégory,France,Maurienne,Mont Charvin - Mont Charvin,Sagénard,E,27/03/2018,,Système de plaques de fond probablement descendues à la faveur du redoux en cours et des nuits sans regel. - Enjeux : RD 926 Arvan (Zone de départ),false,0,,0,Réchauffement,,1700,,120,160,0,Dense,,0,,Humide,,,Inconnu,45.223927,6.298253
1522065857861,Géraud,France,Belledonne,Crête de Jorgean,"Pente SE de la Crête de Jorgean, Buchedent",SE,25/03/2018,14:39:00,"Plaque de fond partie naturellement à 14H39. Le matin, on pouvait voir la fissure de reptation. Sur 2 photos, on peut voir l'écoulement en cours dans la gorge. Cette pente peut être remontée pour rejoindre la Pointe de la Lavoire.",false,0,Plaque de fond,0,Inconnue,,1850,,0,0,0,Dense,,0,,,,,2 - LIMITE,45.3278336969865,6.2241794443103
1521996323913,Presse Dauphiné Libéré,France,Haute Maurienne,Belle Plinier,Grand Vallon,NW,25/03/2018,16:45,"À 16 h 45, une avalanche s’est déclenchée sur le versant ouest de la Belle plinier, un sommet au-dessus de Modane. Deux skieurs ont été emporté, un troisième a donné l’alerte.
Sur place, les gendarmes du Peloton de gendarmerie de haute-montagne de Modane ont constaté le décès des deux skieurs, dont une femme d’une quarantaine d’années. Les victimes sont originaires de Grenoble.
Photos par le PGHM de Modane et par le service des pistes de Valfréjus. Merci à eux.
",false,0,,500,Skieur rando.  descente,,2500,,0,0,100,,,0,,Sèche poudreuse,Couches de surface,,2 - LIMITE,45.1595520651499,6.6946654838203
1522061075461,François Noël,Suisse,Valais W - Alpes Pennines W,Pointe de Chenalette,Col du Grand Saint-Bernard,S,24/03/2018,7:00,"Avalanche couverte par  <a href=""http://www.20min.ch/ro/news/romandie/story/Catastrophe-evitee-malgre-une-avalanche-et-un-crash-21285593"" target=""_blank"">cet article</a>

Nous sommes arrivés en fin d'après-midi le jour de l'avalanche. Le poids des débris sur le lac a fait craquer la glace autour et l'a un peu enfoncée. Avalanche de plaque, sur versant SSE, plutôt forte inclinaison dans le haut de la zone de départ (environ 40°). Comme survenu tôt, la chaleur n'est probablement pas en cause (Présence de nuages et températures sous zéro). Épaisseur de la niche d'arrachement variable. Probablement de la neige soufflée par les vents Nords qui s'est accumulée sur ce versant sous le vent pendant la dernière semaine, sur une croûte de gel-dégel (à vérifier cependant). Nous avons fait un profil dans la neige le lendemain (dimanche matin). Une première couche est très facile à déclencher, sous une croûte, et s'enfonce d'environ un cm lorsqu'elle rupture. À l'emplacement du profil, cette couche se trouve en surface, mais pourrait être celle ayant joué un rôle dans l'avalanche, si recouverte par de la neige soufflée un peu plus haut (?).

météo sur place: vent du sud. (foehn).",false,0,,0,Raquettiste,,2580,,0,0,0,,,2440,,,,,2 - LIMITE,45.8710879530551,7.16915661197479
1522015378257,Nicolas borlet,France,Vanoise,,Plan des mains,SE,24/03/2018,13:00,"Plaque de fond (départ en reptation) partie samedi entre 12 et 14h. Le manteau était fissuré comme on peut le voir à coté.
La coulée a traversée la route qu'emprunte les engins mais qui est fermée aux skieurs.
Volume mobilisé relativement important dû à l'épaisseur de la cassure de plus de 1m par endroit.
Hauteur de dépot max : 3m non sondé.
Malgré les nombreuses plaques en cours de reptation, il semblerait que cela soit la seule qui soit partie ce jour là sur le domaine.",false,0,Plaque de fond,0,Réchauffement,,2300,,100,0,0,Dense,,2100,,,,,2 - LIMITE,45.3447011136061,6.58557981721741
1521971395737,Presse Dauphiné Libéré,France,Bauges,Trélod,Face Nord,N,24/03/2018,,"""L'homme était parti tôt ce samedi matin de Bellecombe-en-Bauges pour un itinéraire classique de randonnée par les dents des Porte puis le Trélod. Ce sont ses proches qui ont donné l'alerte en fin de matinée, n'ayant pas de nouvelles.
La victime a été découverte par l'hélicoptère de la Sécurité civile, à moitié ensevelie, au pied du couloir, a priori victime d'une plaque à vent.""
Localisation incertaine pour l'instant",false,0,,0,,,0,,0,0,0,,,0,,,,,3 - MARQUE,45.6944320197772,6.19504865954609
1521910876124,Xavier Nuer,France,Haute Maurienne,Mont Rond,,W,24/03/2018,,"Très grande plaque partie lors du passage de deux skieurs de rando. Après être montés par la crête (ski sur le dos), ils ont traversé la pente pour rejoindre un couloir en prenant sois de garder une bonne 100aine de mètres entre eux <br>. Lorsque c'est parti, l'avalanche à emporté l'un d'eux qui a aussitôt tiré son ABS.  L'énorme masse de neige en mouvement l'a entraîné dans le goulet où il est passé plusieurs fois sous la neige avant d'être immobilisé dans le dépôt en étant à moitié enfoui. Tout c'est finalement bien fini pour les deux randonneurs. Incroyable quand même...
Les observations sur le terrain 2 jours plus tard ont montré un manteau neigeux extrêmement instable en altitude, d'où probablement aussi  l'avalanche mortelle qui s'est produite le lendemain dans le même secteur (altitude et exposition similaires).
Nous avons été frappés par le fragilité des couches enfouies, là où le manteau neigeux est mince. Couches fragiles persistantes perceptibles au bâton et bien visibles en donnant un coupe de pelle. Encore des effondrements impressionnants (""woumph"") lors de notre visite. 
Suite à redouter, au moins dans ce secteur...
",false,0,,0,Skieur rando.  descente,,2750,,30,70,150,Mixte,,2390,,Sèche poudreuse,Ensemble du manteau neigeux mobilisé ; départ sur couche fragile à la base.,,3 - MARQUE,45.1705556348734,6.69686059322471
